"type","name","res_id","src","value "
"field","account.tax,applicable_type",0,"Applicable Type","Tipus Aplicable"
"field","account.tax,company_id",0,"Company","Companyia"
"field","account.tax,name",0,"Tax Name","Nom Impost"
"field","account.tax,tax_code_id",0,"Tax Code","Codi de Impost"
"help","account.tax,tax_code_id",0,"Use this code for the VAT declaration.",
"field","account.tax,parent_id",0,"Parent Tax Account","Compte Impostos Pare"
"field","account.tax,python_compute_inv",0,"Python Code (reverse)",
"field","account.tax,python_applicable",0,"Python Code","Codi Python"
"field","account.tax,type",0,"Tax Type","Tipus Impost"
"field","account.tax,ref_base_sign",0,"Base Code Sign","Signo codi base"
"help","account.tax,ref_base_sign",0,"Usualy 1 or -1.",
"field","account.tax,tax_group",0,"Tax Group","Grup de Impostos"
"help","account.tax,tax_group",0,"If a default tax if given in the partner it only override taxes from account (or product) of the same group.",
"field","account.tax,child_ids",0,"Childs Tax Account","Compte Impostos Fills"
"field","account.tax,base_code_id",0,"Base Code","Codi base"
"help","account.tax,base_code_id",0,"Use this code for the VAT declaration.",
"field","account.tax,active",0,"Active","Actiu"
"field","account.tax,ref_base_code_id",0,"Base Code","Codi base"
"help","account.tax,ref_base_code_id",0,"Use this code for the VAT declaration.",
"field","account.tax,account_paid_id",0,"Refund Tax Account","Compte Impostos Retrocedits"
"field","account.tax,account_collected_id",0,"Invoice Tax Account","Compte Impostos Acumulats"
"field","account.tax,amount",0,"Amount","Import"
"field","account.tax,python_compute",0,"Python Code","Codi Python"
"field","account.tax,tax_sign",0,"Tax Code Sign","Signo del codi de impost"
"help","account.tax,tax_sign",0,"Usualy 1 or -1.",
"field","account.tax.code,info",0,"Description","Descripció"
"field","account.tax.code,code",0,"Case Code","Codi del impost"
"field","account.tax.code,name",0,"Tax Case Name","Nom del impost"
"field","account.tax.code,sum",0,"Year Sum","Acumulat anual"
"field","account.tax.code,child_ids",0,"Childs Codes","Codis fills"
"field","account.tax.code,company_id",0,"Company",
"field","account.tax.code,sign",0,"Sign for parent",
"field","account.tax.code,parent_id",0,"Parent Code","Codi relacionat"
"field","account.tax.code,line_ids",0,"Lines","Línies"
"field","account.tax.code,sum_period",0,"Period Sum","Acumulat del període"
"field","agent.agent,city",0,"Ciutat",
"field","agent.agent,code",0,"Codi",
"field","agent.agent,user_id",0,"Usuari",
"field","agent.agent,name",0,"Nom",
"field","agent.agent,product_ids",0,"Tractaments",
"field","agent.agent,partner_id",0,"Intervinent",
"field","agent.product,product_id",0,"Tractament",
"field","agent.product,comission",0,"Comissió",
"field","agent.product,agent_id",0,"Representant",
"field","carreras.customers,message",0,"Avisos",
"field","carreras.customers,code",0,"Codi de Client",
"field","carreras.customers,nif",0,"NIF",
"field","carreras.customers,name",0,"Nom",
"field","carreras.customers,company_id",0,"Companyia",
"field","hr.action.reason,name",0,"Reason",
"field","hr.action.reason,action_type",0,"Action's type",
"field","hr.attendance,action",0,"Action","Acció"
"field","hr.attendance,employee_id",0,"Employee",
"field","hr.attendance,name",0,"Date",
"field","hr.attendance,action_desc",0,"Action reason",
"field","hr.department,member_ids",0,"Members",
"field","hr.department,name",0,"Department Name",
"field","hr.department,child_ids",0,"Childs Departments",
"field","hr.department,company_id",0,"Company",
"field","hr.department,note",0,"Note",
"field","hr.department,parent_id",0,"Parent Department",
"field","hr.department,manager_id",0,"Manager",
"field","hr.employee,address_id",0,"Contact address",
"field","hr.employee,attendances",0,"Employee's attendances",
"field","hr.employee,user_id",0,"Tiny ERP User",
"field","hr.employee,name",0,"Employee",
"field","hr.employee,started",0,"Started on",
"field","hr.employee,notes",0,"Notes",
"field","hr.employee,child_ids",0,"Subordinates",
"field","hr.employee,company_id",0,"Company",
"field","hr.employee,holidays",0,"Employee's holidays",
"field","hr.employee,parent_id",0,"Boss",
"field","hr.employee,state",0,"Attendance",
"field","hr.employee,active",0,"Active","Actiu"
"field","hr.employee,category_id",0,"Category",
"field","hr.employee,holiday_max",0,"Number of holidays",
"field","hr.employee,workgroups",0,"Employee's work team",
"field","hr.employee,regime",0,"Workhours by week",
"field","hr.employee.category,parent_id",0,"Parent category",
"field","hr.employee.category,child_ids",0,"Childs Categories",
"field","hr.employee.category,name",0,"Category",
"field","hr.holidays,employee_id",0,"Employee",
"field","hr.holidays,date_from",0,"Vacation start day",
"field","hr.holidays,holiday_status",0,"Holiday's Status",
"field","hr.holidays,name",0,"Description","Descripció"
"field","hr.holidays,date_to",0,"Vacation end day",
"field","hr.holidays.status,name",0,"Holiday Status",
"field","hr.timesheet,dayofweek",0,"Day of week",
"field","hr.timesheet,name",0,"Name","Nom"
"field","hr.timesheet,tgroup_id",0,"Employee's timesheet group",
"field","hr.timesheet,date_from",0,"Starting date",
"field","hr.timesheet,hour_from",0,"Work from",
"field","hr.timesheet,hour_to",0,"Work to",
"field","hr.timesheet.group,timesheet_id",0,"Timesheet",
"field","hr.timesheet.group,manager",0,"Workgroup manager",
"field","hr.timesheet.group,name",0,"Group name",
"field","ir.actions.act_window,domain",0,"Domain Value","Valor Domini"
"field","ir.actions.act_window,name",0,"Action Name","Nom Acció"
"model","ir.actions.act_window,name","base.action_menu_admin","Menu","Menú"
"model","ir.actions.act_window,name","base.open_module_tree_company","res.company",
"model","ir.actions.act_window,name","base.action_lang","Languages",
"model","ir.actions.act_window,name","base.open_module_users_list","Users",
"model","ir.actions.act_window,name","base.act_values_form","Values",
"model","ir.actions.act_window,name","base.ir_sequence_form","Sequences","Seqüències"
"model","ir.actions.act_window,name","base.ir_sequence_type","Sequence Types",
"model","ir.actions.act_window,name","base.ir_sequence_actions","Actions",
"model","ir.actions.act_window,name","base.ir_action_execute","Execute",
"model","ir.actions.act_window,name","base.ir_action_group","Group",
"model","ir.actions.act_window,name","base.ir_action_report_custom","Report Custom",
"model","ir.actions.act_window,name","base.ir_action_report_xml","Report Xml",
"model","ir.actions.act_window,name","base.ir_action_window","Window Actions",
"model","ir.actions.act_window,name","base.ir_action_wizard","Wizard",
"model","ir.actions.act_window,name","base.action_res_company_tree","Company's Structure",
"model","ir.actions.act_window,name","base.action_res_company_form","Companies",
"model","ir.actions.act_window,name","base.action_res_users","Users",
"model","ir.actions.act_window,name","base.action_res_users_my","Change My Password",
"model","ir.actions.act_window,name","base.action_res_groups","Groups",
"model","ir.actions.act_window,name","base.action_res_roles","Roles Structure",
"model","ir.actions.act_window,name","base.action_res_roles_form","Roles",
"model","ir.actions.act_window,name","base.action_ui_view","View",
"model","ir.actions.act_window,name","base.action_attachment","Attachments",
"model","ir.actions.act_window,name","base.action_report_custom","Custom Report",
"model","ir.actions.act_window,name","base.action_model_model","Objects",
"model","ir.actions.act_window,name","base.action_model_fields","Fields",
"model","ir.actions.act_window,name","base.action_translation","All terms",
"model","ir.actions.act_window,name","base.grant_menu_access","Grant access to menu",
"model","ir.actions.act_window,name","base.ir_cron_act","Scheduled Actions",
"model","ir.actions.act_window,name","base.ir_access_act","Access controls",
"model","ir.actions.act_window,name","base.action_rule",,
"model","ir.actions.act_window,name","base.action_workflow_form",,
"model","ir.actions.act_window,name","base.action_workflow_activity_form",,
"model","ir.actions.act_window,name","base.action_workflow_transition_form",,
"model","ir.actions.act_window,name","base.action_workflow_instance_form",,
"model","ir.actions.act_window,name","base.action_workflow_workitem_form",,
"model","ir.actions.act_window,name","base.action_module_category_tree","Categories of Modules",
"model","ir.actions.act_window,name","base.action_module_open_categ",,
"model","ir.actions.act_window,name","base.open_module_tree","Modules",
"model","ir.actions.act_window,name","base.open_module_tree_install","Installed modules","Mòduls instal·lats"
"model","ir.actions.act_window,name","base.open_module_tree_uninstall","Uninstalled modules",
"model","ir.actions.act_window,name","base.open_module_tree_upgrade","Modules to be installed, upgraded or removed",
"model","ir.actions.act_window,name","base.open_repository_tree",,
"model","ir.actions.act_window,name","base.res_request-act",,
"model","ir.actions.act_window,name","base.res_request_link-act",,
"model","ir.actions.act_window,name","base.action_partner_function_form","Partner Functions","Funcions de l' Intervinent"
"model","ir.actions.act_window,name","base.action_partner_addess_tree","Partner contacts","Contactes de l' Intervinent"
"model","ir.actions.act_window,name","base.action_partner_address_form","Partner Contacts","Contactes de l' Intervinent"
"model","ir.actions.act_window,name","base.action_partner_title","Partners Titles",
"model","ir.actions.act_window,name","base.action_partner_form","Partners","Intervinents"
"model","ir.actions.act_window,name","base.action_payterm_form","Payment term",
"model","ir.actions.act_window,name","base.action2","Company Architecture","Arquitectura de la Empresa"
"model","ir.actions.act_window,name","base.action_partner_category","Partner categories",
"model","ir.actions.act_window,name","base.action_partner_by_category",,
"model","ir.actions.act_window,name","base.action_partner_category_form","Partner categories","Categories del Intervinent"
"model","ir.actions.act_window,name","base.open_module_type_partenaire","Partner Categories","Categories del Intervinent"
